Current(A),Voltage(V),Temperature (C)_1,Temperature (C)_2,SOC
-0.049995046,3.17357707,30.64456367,30.50634766,73.0
-0.049995046,3.17357707,30.61412048,30.47590065,73.0
-0.049998581,3.17357707,30.64456367,30.50634766,73.0
-0.049995046,3.17357707,30.64456367,30.37085533,73.0
-0.049998581,3.173269272,30.57006264,30.56724548,73.0
-0.049991511,3.17357707,30.63095665,30.50634766,73.0
-0.049995046,3.17357707,30.57006264,30.53679657,73.0
-0.049995046,3.17357707,30.64456367,30.4622097,73.0
-0.049998581,3.173269272,30.57006264,30.61137962,73.0
-0.049995046,3.17357707,30.64456367,30.58093262,73.0
-0.049991511,3.17357707,30.60050964,30.53679657,73.0
-0.049991511,3.173884869,30.60050964,30.53679657,73.0
-0.049995046,3.173269272,30.57006264,30.56724548,73.0
-0.049995046,3.173269272,30.67500877,30.38761711,73.0
-0.049995046,3.173269272,30.60050964,30.49266052,73.0
-0.049995046,3.173269272,30.60050964,30.4622097,73.0
-0.049995046,3.173269272,30.77994728,30.56724548,73.0
-0.049995046,3.173269272,30.60050964,30.49266052,73.0
-0.049995046,3.173269272,30.60050964,30.61137962,73.0
-0.049995046,3.173269272,30.60050964,30.56724548,73.0
-0.049995046,3.172961473,30.63095665,30.49266052,73.0
-0.049998581,3.173269272,30.63095665,30.44852066,73.0
-0.049995046,3.173269272,30.63095665,30.56724548,73.0
-0.049998581,3.173269272,30.70545387,30.49266052,73.0
-0.049995046,3.173269272,30.63095665,30.49266052,73.0
-0.049991511,3.172961473,30.63095665,30.52310944,73.0
-0.049998581,3.172961473,30.63095665,30.34347343,73.0
-0.049995046,3.172961473,30.63095665,30.49266052,73.0
-0.049995046,3.173269272,30.5564518,30.41806984,73.0
-0.049998581,3.172653675,30.63095665,30.52310944,73.0
-0.049998581,3.172653675,30.63095665,30.56724548,73.0
-0.049995046,3.172961473,30.66140175,30.49266052,73.0
-0.049995046,3.172961473,30.63095665,30.56724548,73.0
-0.049995046,3.172961473,30.66140175,30.41806984,73.0
-0.049995046,3.173269272,30.63095665,30.44852066,73.0
-0.049995046,3.172961473,30.63095665,30.34347343,73.0
-0.049995046,3.172653675,30.63095665,30.52310944,73.0
-0.049998581,3.172653675,30.63095665,30.58401299,73.0
-0.049995046,3.172961473,30.67500877,30.56724548,73.0
-0.049995046,3.172653675,30.63095665,30.44852066,73.0
-0.049998581,3.172961473,30.63095665,30.34347343,73.0
-0.049995046,3.172961473,30.67500877,30.41806984,73.0
-0.049991511,3.172961473,30.60050964,30.52310944,73.0
-0.049995046,3.172653675,30.63095665,30.56724548,73.0
-0.049998581,3.172653675,30.63095665,30.56724548,73.0
-0.049998581,3.172653675,30.66140175,30.44852066,73.0
-0.049995046,3.172653675,30.63095665,30.37392807,73.0
-0.049995046,3.172653675,30.5564518,30.44852066,73.0
-0.049995046,3.172653675,30.73589706,30.41806984,73.0
-0.049995046,3.172653675,30.66140175,30.37392807,73.0
-0.049995046,3.172653675,30.63095665,30.4789753,73.0
-0.049995046,3.172653675,30.63095665,30.44852066,73.0
-0.049991511,3.172653675,30.69184875,30.55356216,73.0
-0.049995046,3.172653675,30.58690071,30.55356216,73.0
-0.049995046,3.172345877,30.66140175,30.37392807,73.0
-0.049998581,3.172653675,30.63095665,30.4043808,73.0
-0.049995046,3.172038078,30.58690071,30.44852066,73.0
-0.049995046,3.172345877,30.5564518,30.62814331,73.0
-0.049995046,3.172345877,30.66140175,30.4043808,73.0
-0.049995046,3.172345877,30.73589706,30.59769249,73.0
-0.049995046,3.172345877,30.66140175,30.4789753,73.0
-0.049995046,3.172345877,30.66140175,30.58401299,73.0
-0.049991511,3.172653675,30.66140175,30.43483925,73.0
-0.049995046,3.172345877,30.73589706,30.37392807,73.0
-0.049995046,3.172038078,30.58690071,30.55356216,73.0
-0.049998581,3.172038078,30.69184875,30.29932594,73.0
-0.049995046,3.172345877,30.58690071,30.4043808,73.0
-0.049998581,3.172345877,30.66140175,30.58401299,73.0
-0.049998581,3.172038078,30.64779854,30.55356216,73.0
-0.049995046,3.172345877,30.69184875,30.36024094,73.0
-0.049995046,3.172038078,30.54284668,30.55356216,73.0
-0.049991511,3.172038078,30.69184875,30.4043808,73.0
-0.050002113,3.172038078,30.61734962,30.58401299,73.0
-0.049995046,3.172345877,30.69184875,30.44852066,73.0
-0.049991511,3.172038078,30.64779854,30.58401299,73.0
-0.049998581,3.172345877,30.58690071,30.50942802,73.0
-0.049995046,3.17173028,30.61734962,30.50942802,73.0
-0.049995046,3.172038078,30.61734962,30.36024094,73.0
-0.049995046,3.17173028,30.61734962,30.4789753,73.0
-0.049995046,3.172038078,30.61734962,30.4043808,73.0
-0.049998581,3.17173028,30.64779854,30.46529007,73.0
-0.049995046,3.172038078,30.69184875,30.4789753,73.0
-0.049998581,3.17173028,30.60374832,30.4789753,73.0
-0.049998581,3.17173028,30.67824745,30.46529007,73.0
-0.049995046,3.17173028,30.61734962,30.39069748,73.0
-0.049995046,3.17173028,30.61734962,30.43483925,73.0
-0.049995046,3.17173028,30.54284668,30.39069748,73.0
-0.049998581,3.171422482,30.64779854,30.43483925,73.0
-0.049995046,3.172038078,30.64779854,30.39069748,73.0
-0.049995046,3.17173028,30.72229576,30.39069748,73.0
-0.049995046,3.171422482,30.64779854,30.36024094,73.0
-0.049991511,3.171422482,30.67824745,30.39069748,73.0
-0.049995046,3.171422482,30.67824745,30.39069748,73.0
-0.049998581,3.17173028,30.60374832,30.39069748,73.0
-0.049995046,3.171422482,30.52924156,30.39069748,73.0
-0.049998581,3.171422482,30.5732975,30.39069748,73.0
-0.049991511,3.171422482,30.52924156,30.46529007,73.0
-0.049995046,3.171422482,30.49878883,30.53988075,73.0
-0.049995046,3.171114922,30.52924156,30.31609917,73.0
-0.049995046,3.171114922,30.70869446,30.39069748,73.0
-0.049995046,3.171422482,30.67824745,30.49574661,73.0
-0.049995046,3.171114922,30.60374832,30.49574661,73.0
-0.049998581,3.171114922,30.67824745,30.53988075,73.0
-0.049998581,3.170807123,30.60374832,30.53988075,73.0
-0.049998581,3.171114922,30.60374832,30.39069748,73.0
-0.049995046,3.170807123,30.60374832,30.46529007,73.0
-0.049995046,3.171114922,30.67824745,30.50942802,73.0
-0.049995046,3.170807123,30.60374832,30.57033157,73.0
-0.049995046,3.171114922,30.67824745,30.46529007,73.0
-0.049995046,3.170807123,30.60374832,30.31609917,73.0
-0.049991511,3.170807123,30.75274277,30.53988075,73.0
-0.049995046,3.170807123,30.70869446,30.39069748,73.0
-0.049995046,3.170807123,30.67824745,30.39069748,73.0
-0.049995046,3.170499325,30.60374832,30.31609917,73.0
-0.049995046,3.170807123,30.60374832,30.46529007,73.0
-0.049995046,3.170807123,30.60374832,30.46529007,73.0
-0.049995046,3.170499325,30.67824745,30.49574661,73.0
-0.049995046,3.170807123,30.60374832,30.49574661,73.0
-0.049995046,3.170499325,30.63419724,30.42115211,73.0
-0.049987979,3.170807123,30.67824745,30.39069748,73.0
-0.049998581,3.170499325,30.60374832,30.39069748,73.0
-0.049995046,3.170499325,30.60374832,30.46529007,73.0
-0.049998581,3.170499325,30.67824745,30.39069748,73.0
-0.049995046,3.170191526,30.5732975,30.31609917,73.0
-0.049995046,3.170499325,30.67824745,30.39069748,73.0
-0.049995046,3.170499325,30.63419724,30.42115211,73.0
-0.049991511,3.170499325,30.60374832,30.46529007,73.0
-0.049991511,3.170499325,30.60374832,30.46529007,73.0
-0.049995046,3.170499325,30.60374832,30.46529007,73.0
-0.049995046,3.170499325,30.60374832,30.42115211,73.0
-0.049995046,3.170499325,30.52924156,30.42115211,73.0
-0.049995046,3.170191526,30.67824745,30.39069748,73.0
-0.049995046,3.170499325,30.60374832,30.42115211,73.0
-0.049995046,3.170499325,30.52924156,30.46529007,73.0
-0.049998581,3.169883728,30.67824745,30.42115211,73.0
-0.049995046,3.170499325,30.60374832,30.39069748,73.0
-0.049995046,3.170191526,30.60374832,30.49574661,73.0
-0.049991511,3.170191526,30.55969429,30.42115211,73.0
-0.049991511,3.170191526,30.52924156,30.39069748,73.0
-0.049991511,3.170191526,30.60374832,30.39069748,73.0
-0.049995046,3.169883728,30.63419724,30.34655762,73.0
-0.049995046,3.170191526,30.60374832,30.39069748,73.0
-0.049991511,3.170191526,30.55969429,30.31609917,73.0
-0.049991511,3.169883728,30.60374832,30.39069748,73.0
-0.049991511,3.170191526,30.48518562,30.46529007,73.0
-0.049991511,3.170499325,30.52924156,30.49574661,73.0
-0.049991511,3.170191526,30.45473099,30.31609917,73.0
-0.049995046,3.169883728,30.52924156,30.49574661,73.0
-0.049991511,3.169883728,30.60374832,30.39069748,73.0
-0.049995046,3.169883728,30.52924156,30.39069748,73.0
-0.049991511,3.169883728,30.63419724,30.45161057,73.0
-0.049991511,3.169883728,30.63419724,30.34655762,73.0
-0.049995046,3.16957593,30.52924156,30.42115211,73.0
-0.049995046,3.16957593,30.63419724,30.42115211,73.0
-0.049995046,3.16957593,30.52924156,30.42115211,73.0
-0.049995046,3.16957593,30.52924156,30.42115211,73.0
-0.049991511,3.16957593,30.55969429,30.49574661,73.0
-0.049991511,3.16957593,30.55969429,30.39069748,73.0
-0.049991511,3.169883728,30.45473099,30.42115211,73.0
-0.049995046,3.16957593,30.55969429,30.42115211,73.0
-0.049991511,3.16957593,30.55969429,30.42115211,73.0
-0.049998581,3.16957593,30.52924156,30.39069748,73.0
-0.049995046,3.169268131,30.55969429,30.34655762,73.0
-0.049995046,3.169268131,30.55969429,30.45161057,73.0
-0.049991511,3.16957593,30.48518562,30.48206711,73.0
-0.049995046,3.168960333,30.48518562,30.31609917,73.0
-0.049995046,3.169268131,30.48518562,30.48206711,73.0
-0.049995046,3.169268131,30.45473099,30.42115211,73.0
-0.049995046,3.169268131,30.59014702,30.6007843,73.0
-0.049998581,3.168960333,30.55969429,30.45161057,73.0
-0.049995046,3.168960333,30.51564026,30.42115211,73.0
-0.049995046,3.169268131,30.59014702,30.42115211,73.0
-0.049995046,3.168960333,30.55969429,30.42115211,73.0
-0.049995046,3.168960333,30.55969429,30.42115211,73.0
-0.049991511,3.168960333,30.66464806,30.52620125,73.0
-0.049995046,3.168652773,30.48518562,30.42115211,73.0
-0.049995046,3.168960333,30.59014702,30.48206711,73.0
-0.049995046,3.168960333,30.55969429,30.37701607,73.0
-0.049995046,3.168652773,30.55969429,30.45161057,73.0
-0.049991511,3.168960333,30.52924156,30.42115211,73.0
-0.049991511,3.168960333,30.59014702,30.42115211,73.0
-0.049995046,3.168344975,30.55969429,30.52620125,73.0
-0.049995046,3.168652773,30.48518562,30.55665588,73.0
-0.049995046,3.168652773,30.55969429,30.48206711,73.0
-0.049995046,3.168652773,30.59014702,30.55665588,73.0
-0.049991511,3.168652773,30.55969429,30.45161057,73.0
-0.049991511,3.168344975,30.59014702,30.42115211,73.0
-0.049991511,3.168652773,30.55969429,30.48206711,73.0
-0.049995046,3.168344975,30.59014702,30.48206711,73.0
-0.049995046,3.168344975,30.51564026,30.48206711,73.0
-0.049995046,3.168344975,30.62059975,30.45161057,73.0
-0.049991511,3.168037176,30.55969429,30.45161057,73.0
-0.049995046,3.168037176,30.59014702,30.48206711,73.0
-0.049995046,3.168037176,30.59014702,30.37701607,73.0
-0.049995046,3.168344975,30.62059975,30.40747643,73.0
-0.049991511,3.168037176,30.59014702,30.45161057,73.0
-0.049995046,3.168037176,30.59014702,30.37701607,73.0
-0.049995046,3.167729378,30.59014702,30.48206711,73.0
-0.049998581,3.168037176,30.59014702,30.45161057,73.0
-0.049995046,3.167729378,30.51564026,30.45161057,73.0
-0.049995046,3.168037176,30.62059975,30.45161057,73.0
-0.049995046,3.167729378,30.62059975,30.37701607,73.0
-0.049995046,3.168037176,30.59014702,30.48206711,73.0
-0.049998581,3.167729378,30.54609489,30.51252365,73.0
-0.049991511,3.167729378,30.62059975,30.58711052,73.0
-0.049995046,3.167729378,30.65105247,30.51252365,73.0
-0.049991511,3.167729378,30.62059975,30.48206711,73.0
-0.049991511,3.167729378,30.54609489,30.43793297,73.0
-0.049995046,3.167729378,30.54609489,30.48206711,73.0
-0.049991511,3.167729378,30.62059975,30.43793297,73.0
-0.049995046,3.167421579,30.59014702,30.48206711,73.0
-0.049995046,3.167421579,30.59014702,30.51252365,73.0
-0.049991511,3.167421579,30.54609489,30.45161057,73.0
-0.049998581,3.167421579,30.62059975,30.48206711,73.0
-0.049995046,3.167113781,30.59014702,30.48206711,73.0
-0.049995046,3.167421579,30.62059975,30.48206711,73.0
-0.049998581,3.167113781,30.51564026,30.43793297,73.0
-0.049995046,3.167421579,30.65105247,30.45161057,73.0
-0.049998581,3.167113781,30.54609489,30.51252365,73.0
-0.049995046,3.167113781,30.54609489,30.43793297,73.0
-0.049998581,3.167113781,30.51564026,30.51252365,73.0
-0.049995046,3.167113781,30.54609489,30.48206711,73.0
-0.049995046,3.167113781,30.54609489,30.51252365,73.0
-0.049995046,3.167113781,30.62059975,30.51252365,73.0
-0.049998581,3.166805983,30.54609489,30.48206711,73.0
-0.049995046,3.166805983,30.65105247,30.48206711,73.0
-0.049995046,3.166805983,30.65105247,30.40747643,73.0
-0.049995046,3.166805983,30.60700607,30.48206711,73.0
-0.049998581,3.166805983,30.51564026,30.51252365,73.0
-0.049995046,3.166498184,30.54609489,30.40747643,73.0
-0.049995046,3.166805983,30.57654953,30.48206711,73.0
-0.049991511,3.166498184,30.65105247,30.40747643,73.0
-0.049995046,3.166498184,30.54609489,30.51252365,73.0
-0.049991511,3.166498184,30.57654953,30.51252365,73.0
-0.049998581,3.166190386,30.65105247,30.39380074,73.0
-0.049995046,3.166190386,30.54609489,30.40747643,73.0
-0.049995046,3.166190386,30.57654953,30.43793297,73.0
-0.049995046,3.166190386,30.50204277,30.51252365,73.0
-0.049995046,3.166190386,30.62059975,30.57343674,73.0
-0.049995046,3.165882826,30.57654953,30.43793297,73.0
-0.049991511,3.166190386,30.54609489,30.46839333,73.0
-0.049998581,3.166190386,30.57654953,30.43793297,73.0
-0.049995046,3.165575027,30.60700607,30.51252365,73.0
-0.049995046,3.166190386,30.50204277,30.46839333,73.0
-0.049995046,3.165575027,30.57654953,30.54298019,73.0
-0.049998581,3.165575027,30.57654953,30.49885178,73.0
-0.049995046,3.165575027,30.65105247,30.49885178,73.0
-0.049998581,3.165575027,30.57654953,30.46839333,73.0
-0.049995046,3.165575027,30.47158623,30.46839333,73.0
-0.049998581,3.165575027,30.54609489,30.39380074,73.0
-0.049995046,3.165575027,30.60700607,30.57343674,73.0
-0.049991511,3.165575027,30.57654953,30.52931023,73.0
-0.049995046,3.165267229,30.60700607,30.49885178,73.0
-0.049998581,3.165267229,30.57654953,30.57343674,73.0
-0.049991511,3.165575027,30.65105247,30.52931023,73.0
-0.049995046,3.165575027,30.63746071,30.46839333,73.0
-0.049995046,3.165267229,30.57654953,30.52931023,73.0
-0.049991511,3.165267229,30.60700607,30.60389328,73.0
-0.049995046,3.165267229,30.66791534,30.54298019,73.0
-0.049991511,3.165267229,30.57654953,30.46839333,73.0
-0.049995046,3.164959431,30.60700607,30.52931023,73.0
-0.049995046,3.164959431,30.71195793,30.57343674,73.0
-0.049995046,3.164651632,30.60700607,30.46839333,73.0
-0.049998581,3.164651632,30.57654953,30.57343674,73.0
-0.050005648,3.164651632,30.63746071,30.57343674,73.0
-0.049995046,3.164959431,30.53250122,30.57343674,73.0
-0.049991511,3.164651632,30.63746071,30.57343674,73.0
-0.049995046,3.164651632,30.63746071,30.49885178,73.0
-0.049991511,3.164343834,30.56295776,30.51252365,73.0
-0.049995046,3.164343834,30.57654953,30.43793297,73.0
-0.049995046,3.164343834,30.63746071,30.54298019,73.0
-0.049995046,3.164343834,30.53250122,30.424263,73.0
-0.049995046,3.164651632,30.56295776,30.49885178,73.0
-0.049995046,3.164343834,30.63746071,30.45472336,73.0
-0.049995046,3.164343834,30.60700607,30.46839333,73.0
-0.049995046,3.164036036,30.60700607,30.45472336,73.0
-0.049995046,3.164343834,30.65105247,30.54298019,73.0
-0.049995046,3.163728237,30.60700607,30.49885178,73.0
-0.049995046,3.163728237,30.63746071,30.49885178,73.0
-0.049998581,3.163728237,30.60700607,30.52931023,73.0
-0.049995046,3.164036036,30.57654953,30.43793297,73.0
-0.049995046,3.163728237,30.56295776,30.49885178,73.0
-0.049995046,3.163728237,30.57654953,30.57343674,73.0
-0.049998581,3.163420677,30.63746071,30.46839333,73.0
-0.049991511,3.163112879,30.60700607,30.57343674,73.0
-0.049995046,3.163420677,30.57654953,30.39380074,73.0
-0.050005648,3.163420677,30.71195793,30.46839333,73.0
-0.049995046,3.163420677,30.65105247,30.45472336,73.0
-0.049995046,3.163112879,30.63746071,30.49885178,73.0
-0.049995046,3.163112879,30.63746071,30.45472336,73.0
-0.049991511,3.163112879,30.66791534,30.424263,73.0
-0.049995046,3.163112879,30.60700607,30.55977058,73.0
-0.049998581,3.162497282,30.63746071,30.49885178,73.0
-0.049995046,3.162497282,30.63746071,30.49885178,73.0
-0.049995046,3.16280508,30.63746071,30.46839333,73.0
-0.049995046,3.162497282,30.63746071,30.49885178,73.0
-0.049998581,3.162189484,30.63746071,30.46839333,73.0
-0.049998581,3.162189484,30.65105247,30.46839333,73.0
-0.049995046,3.162189484,30.60700607,30.57343674,73.0
-0.049995046,3.162189484,30.57654953,30.51252365,73.0
-0.049995046,3.162497282,30.63746071,30.57343674,73.0
-0.050002113,3.162189484,30.54609489,30.43793297,73.0
-0.050002113,3.162189484,30.6815052,30.49885178,73.0
-0.049995046,3.161881685,30.57654953,30.424263,73.0
-0.049995046,3.162189484,30.57654953,30.46839333,73.0
-0.049998581,3.161881685,30.57654953,30.49885178,73.0
-0.049995046,3.161881685,30.60700607,30.49885178,73.0
-0.049998581,3.161573887,30.63746071,30.46839333,73.0
-0.049995046,3.161266088,30.63746071,30.60389328,73.0
-0.049995046,3.161266088,30.57654953,30.49885178,73.0
-0.049995046,3.161266088,30.66791534,30.51252365,73.0
-0.049995046,3.161266088,30.60700607,30.67847061,73.0
-0.049995046,3.161266088,30.57654953,30.57343674,73.0
-0.049991511,3.161266088,30.57654953,30.39380074,73.0
-0.049995046,3.161266088,30.60700607,30.49885178,73.0
-0.049991511,3.161266088,30.62059975,30.54298019,73.0
-0.049995046,3.16095829,30.57654953,30.54298019,73.0
-0.049998581,3.16095829,30.66791534,30.46839333,73.0
-0.049995046,3.16065073,30.63746071,30.46839333,73.0
-0.049995046,3.16065073,30.63746071,30.49885178,73.0
-0.049998581,3.16065073,30.50204277,30.52931023,73.0
-0.049995046,3.16065073,30.57654953,30.43793297,73.0
-0.049995046,3.160342932,30.60700607,30.51252365,73.0
-0.049995046,3.160035133,30.65105247,30.39380074,73.0
-0.049998581,3.160342932,30.66791534,30.57343674,73.0
-0.049995046,3.160342932,30.65105247,30.51252365,73.0
-0.049998581,3.160035133,30.63746071,30.54298019,73.0
-0.049995046,3.160035133,30.57654953,30.57343674,73.0
-0.049998581,3.159727335,30.57654953,30.43793297,72.0
-0.049995046,3.159727335,30.57654953,30.54298019,72.0
-0.049991511,3.159727335,30.54609489,30.49885178,72.0
-0.049991511,3.159727335,30.57654953,30.61756325,72.0
-0.049995046,3.159419537,30.57654953,30.51252365,72.0
-0.049998581,3.159111738,30.54609489,30.51252365,72.0
-0.049991511,3.159111738,30.57654953,30.36333847,72.0
-0.049995046,3.159111738,30.60700607,30.57343674,72.0
-0.049995046,3.159111738,30.57654953,30.43793297,72.0
-0.049995046,3.15880394,30.60700607,30.43793297,72.0
-0.049998581,3.15880394,30.54609489,30.46839333,72.0
-0.049998581,3.158496141,30.57654953,30.51252365,72.0
-0.049995046,3.158496141,30.6815052,30.46839333,72.0
-0.049995046,3.15880394,30.57654953,30.43793297,72.0
-0.049991511,3.15880394,30.60700607,30.51252365,72.0
-0.049995046,3.158496141,30.50204277,30.43793297,72.0
-0.049991511,3.158188343,30.57654953,30.43793297,72.0
-0.049995046,3.157880783,30.63746071,30.49885178,72.0
-0.049995046,3.157880783,30.54609489,30.49885178,72.0
-0.049995046,3.157880783,30.57654953,30.54298019,72.0
-0.049995046,3.157880783,30.65105247,30.54298019,72.0
-0.049995046,3.157572985,30.6815052,30.46839333,72.0
-0.049995046,3.157880783,30.60700607,30.43793297,72.0
-0.050002113,3.156957388,30.60700607,30.49885178,72.0
-0.049995046,3.157265186,30.57654953,30.51252365,72.0
-0.049995046,3.157265186,30.60700607,30.49885178,72.0
-0.049998581,3.156957388,30.54609489,30.46839333,72.0
-0.049995046,3.15664959,30.53250122,30.46839333,72.0
-0.049995046,3.156957388,30.57654953,30.54298019,72.0
-0.049995046,3.15664959,30.60700607,30.49885178,72.0
-0.049998581,3.15664959,30.50204277,30.60389328,72.0
-0.049991511,3.15664959,30.60700607,30.39380074,72.0
-0.049995046,3.156341791,30.60700607,30.424263,72.0
-0.049995046,3.156341791,30.66791534,30.45472336,72.0
-0.049995046,3.156033993,30.56295776,30.424263,72.0
-0.049995046,3.155726194,30.62387276,30.424263,72.0
-0.049995046,3.155726194,30.63746071,30.45472336,72.0
-0.049995046,3.155726194,30.62387276,30.52931023,72.0
-0.049995046,3.155726194,30.66791534,30.48518562,72.0
-0.049995046,3.155418634,30.69836998,30.59023094,72.0
-0.049995046,3.155418634,30.66791534,30.51564598,72.0
-0.049995046,3.155418634,30.63746071,30.51564598,72.0
-0.049995046,3.155418634,30.63746071,30.55977058,72.0
-0.049995046,3.154803038,30.62387276,30.51564598,72.0
-0.049998581,3.154803038,30.69836998,30.51564598,72.0
-0.049995046,3.154803038,30.72882652,30.48518562,72.0
-0.049995046,3.154803038,30.59341431,30.48518562,72.0
-0.049995046,3.154495239,30.62387276,30.51564598,72.0
-0.049995046,3.154495239,30.6543293,30.48518562,72.0
-0.049995046,3.154187441,30.6543293,30.62068939,72.0
-0.049995046,3.154187441,30.62387276,30.51564598,72.0
-0.049995046,3.153879642,30.6543293,30.62068939,72.0
-0.049995046,3.154187441,30.5493679,30.55977058,72.0
-0.049995046,3.153571844,30.6543293,30.51564598,72.0
-0.049995046,3.153571844,30.72882652,30.48518562,72.0
-0.049991511,3.153264046,30.62387276,30.54610634,72.0
-0.049995046,3.153264046,30.78973389,30.5765667,72.0
-0.049991511,3.153264046,30.63746071,30.62068939,72.0
-0.049995046,3.152956247,30.6543293,30.54610634,72.0
-0.049995046,3.152648687,30.61028671,30.51564598,72.0
-0.049995046,3.152648687,30.72882652,30.65114594,72.0
-0.049995046,3.152648687,30.68478584,30.54610634,72.0
-0.049998581,3.152340889,30.57982826,30.54610634,72.0
-0.049998581,3.152648687,30.6543293,30.54610634,72.0
-0.049995046,3.152033091,30.68478584,30.48518562,72.0
-0.049998581,3.151109695,30.57982826,30.48518562,72.0
-0.049995046,3.151109695,30.68478584,30.47151947,72.0
-0.049995046,3.151109695,30.62387276,30.54610634,72.0
-0.049995046,3.151109695,30.57982826,30.51564598,72.0
-0.049991511,3.150801897,30.68478584,30.54610634,72.0
-0.049995046,3.151109695,30.6543293,30.54610634,72.0
-0.049995046,3.150801897,30.6543293,30.47151947,72.0
-0.050002113,3.150801897,30.62387276,30.51564598,72.0
-0.049995046,3.150494099,30.51890755,30.54610634,72.0
-0.049995046,3.150801897,30.57982826,30.54610634,72.0
-0.049995046,3.1501863,30.68478584,30.44105721,72.0
-0.049995046,3.1501863,30.5493679,30.54610634,72.0
-0.049995046,3.1501863,30.6543293,30.54610634,72.0
-0.049995046,3.1501863,30.6543293,30.5765667,72.0
-0.049995046,3.14987874,30.5493679,30.62068939,72.0
-0.049991511,3.14987874,30.61028671,30.5765667,72.0
-0.049995046,3.149570942,30.6543293,30.54610634,72.0
-0.049991511,3.149263144,30.68478584,30.54610634,72.0
-0.049995046,3.149263144,30.62387276,30.59023094,72.0
-0.049991511,3.149263144,30.57982826,30.62068939,72.0
-0.049995046,3.149263144,30.72882652,30.41059303,72.0
-0.049998581,3.148647547,30.6543293,30.55977058,72.0
-0.049995046,3.148647547,30.68478584,30.59023094,72.0
-0.049995046,3.148647547,30.62387276,30.52931023,72.0
-0.049995046,3.148339748,30.66791534,30.55977058,72.0
-0.049998581,3.148339748,30.63746071,30.54610634,72.0
-0.049995046,3.14803195,30.69836998,30.49885178,72.0
-0.049991511,3.14803195,30.69836998,30.54298019,72.0
-0.049995046,3.147724152,30.66791534,30.52931023,72.0
-0.049995046,3.147724152,30.63746071,30.45472336,72.0
-0.049991511,3.147724152,30.63746071,30.63435173,72.0
-0.050002113,3.147416592,30.63746071,30.52931023,72.0
-0.049995046,3.147108793,30.54609489,30.49885178,72.0
-0.049991511,3.147108793,30.60700607,30.54298019,72.0
-0.049998581,3.146800995,30.63746071,30.424263,72.0
-0.049995046,3.146493196,30.60700607,30.46839333,72.0
-0.049995046,3.146493196,30.63746071,30.43793297,72.0
-0.049991511,3.146185398,30.60700607,30.43793297,72.0
-0.049991511,3.146185398,30.54609489,30.49885178,72.0
-0.049995046,3.1458776,30.71195793,30.43793297,72.0
-0.049995046,3.1458776,30.65105247,30.43793297,72.0
-0.049995046,3.1458776,30.66791534,30.43793297,72.0
-0.049995046,3.145569801,30.65105247,30.51252365,72.0
-0.049995046,3.145262003,30.54609489,30.43793297,72.0
-0.049995046,3.145262003,30.51564026,30.36333847,72.0
-0.049998581,3.144954205,30.62059975,30.48206711,72.0
-0.049995046,3.144954205,30.62059975,30.48206711,72.0
-0.049995046,3.144646645,30.54609489,30.37701607,72.0
-0.049995046,3.144646645,30.51564026,30.48206711,72.0
-0.049995046,3.144338846,30.54609489,30.51252365,72.0
-0.049995046,3.144031048,30.62059975,30.48206711,72.0
-0.049995046,3.144031048,30.62059975,30.48206711,72.0
-0.049995046,3.143723249,30.48518562,30.37701607,71.0
-0.049998581,3.143723249,30.55969429,30.40747643,71.0
-0.049991511,3.143415451,30.48518562,30.45161057,71.0
-0.049991511,3.143415451,30.55969429,30.45161057,71.0
-0.049991511,3.143107653,30.48518562,30.52620125,71.0
-0.049995046,3.143107653,30.55969429,30.45161057,71.0
-0.049995046,3.142799854,30.59014702,30.42115211,71.0
-0.049998581,3.142492056,30.48518562,30.31609917,71.0
-0.049995046,3.142492056,30.45473099,30.37701607,71.0
-0.049998581,3.142492056,30.52924156,30.42115211,71.0
-0.049995046,3.142184496,30.48518562,30.39069748,71.0
-0.049995046,3.141876698,30.48518562,30.42115211,71.0
-0.049995046,3.141876698,30.45473099,30.31609917,71.0
-0.049991511,3.141568899,30.55969429,30.34655762,71.0
-0.049995046,3.141876698,30.55969429,30.34655762,71.0
-0.049995046,3.141261101,30.52924156,30.45161057,71.0
-0.049995046,3.140953302,30.55969429,30.42115211,71.0
-0.049995046,3.140953302,30.45473099,30.42115211,71.0
-0.049991511,3.140953302,30.48518562,30.40747643,71.0
-0.049991511,3.140645504,30.55969429,30.39069748,71.0
-0.049995046,3.140337706,30.59014702,30.42115211,71.0
-0.049995046,3.140337706,30.55969429,30.37701607,71.0
-0.049991511,3.140337706,30.51564026,30.34655762,71.0
-0.049995046,3.139722109,30.48518562,30.37701607,71.0
-0.049995046,3.140029907,30.51564026,30.37701607,71.0
-0.049995046,3.139722109,30.59014702,30.37701607,71.0
-0.049995046,3.139414549,30.47158623,30.37701607,71.0
-0.049998581,3.13910675,30.51564026,30.43793297,71.0
-0.049998581,3.13910675,30.51564026,30.48206711,71.0
-0.049998581,3.138798952,30.47158623,30.43793297,71.0
-0.049995046,3.13910675,30.51564026,30.43793297,71.0
-0.049991511,3.138798952,30.50204277,30.37701607,71.0
-0.049991511,3.138491154,30.47158623,30.33287811,71.0
-0.049995046,3.138183355,30.47158623,30.51252365,71.0
-0.049995046,3.138183355,30.47158623,30.43793297,71.0
-0.049998581,3.137875557,30.51564026,30.40747643,71.0
